dbn,school_name,grade,year,demographic_category,demographic_variable,num_total_days,num_days_absent,num_days_present,percent_attendance,num_chronically_absent,percent_chronically_absent
02M294,Essex Street Academy,All Grades,2016-17,Ethnicity,Asian,2453,264,2189,89.2,6,35.3
02M294,Essex Street Academy,All Grades,2016-17,Ethnicity,Black,22374,2669,19705,88.1,44,31.4
02M294,Essex Street Academy,All Grades,2016-17,Ethnicity,Hispanic,22863,3251,19612,85.8,54,36.5
02M294,Essex Street Academy,All Grades,2016-17,Ethnicity,Other,3239,447,2792,86.2,8,40
02M294,Essex Street Academy,All Grades,2016-17,Ethnicity,White,3542,339,3203,90.4,7,30.4
02M294,Essex Street Academy,All Grades,2017-18,Ethnicity,Asian,3465,316,3149,90.9,6,28.6
02M294,Essex Street Academy,All Grades,2017-18,Ethnicity,Black,21000,2522,18478,88,52,39.4
02M294,Essex Street Academy,All Grades,2017-18,Ethnicity,Hispanic,22572,3190,19382,85.9,61,43.6
02M294,Essex Street Academy,All Grades,2017-18,Ethnicity,Other,4619,711,3908,84.6,11,37.9
02M294,Essex Street Academy,All Grades,2017-18,Ethnicity,White,2989,341,2648,88.6,8,38.1
02M294,Essex Street Academy,All Grades,2016-17,Gender,Female,26800,3714,23086,86.1,63,37.1
02M294,Essex Street Academy,All Grades,2016-17,Gender,Male,27671,3256,24415,88.2,56,31.5
02M294,Essex Street Academy,All Grades,2017-18,Gender,Female,30450,4132,26318,86.4,80,41.9
02M294,Essex Street Academy,All Grades,2017-18,Gender,Male,24195,2948,21247,87.8,58,38.2
02M294,Essex Street Academy,All Grades,2016-17,Poverty,Not Poverty,14628,1448,13180,90.1,24,25.8
02M294,Essex Street Academy,All Grades,2016-17,Poverty,Poverty,39843,5522,34321,86.1,95,37.3
02M294,Essex Street Academy,All Grades,2017-18,Poverty,Not Poverty,16425,1709,14716,89.6,32,30.8
02M294,Essex Street Academy,All Grades,2017-18,Poverty,Poverty,38220,5371,32849,85.9,106,44.4
02M294,Essex Street Academy,All Grades,2016-17,ELL Status,ELL,2336,358,1978,84.7,7,46.7
02M294,Essex Street Academy,All Grades,2016-17,ELL Status,Not ELL,52135,6612,45523,87.3,112,33.6
02M294,Essex Street Academy,All Grades,2017-18,ELL Status,ELL,1978,352,1626,82.2,7,58.3
02M294,Essex Street Academy,All Grades,2017-18,ELL Status,Not ELL,52667,6728,45939,87.2,131,39.6
12X511,Bronx Envision Academy,All Grades,2016-17,All Students,All Students,62628,11768,50860,81.2,208,49.8
12X511,Bronx Envision Academy,All Grades,2017-18,All Students,All Students,66308,10871,55437,83.6,200,46.5
12X511,Bronx Envision Academy,All Grades,2016-17,SWD Status,Not SWD,47894,8428,39466,82.4,146,45.9
12X511,Bronx Envision Academy,All Grades,2016-17,SWD Status,SWD,14734,3340,11394,77.3,62,62
12X511,Bronx Envision Academy,All Grades,2017-18,SWD Status,Not SWD,50159,7854,42305,84.3,139,43
12X511,Bronx Envision Academy,All Grades,2017-18,SWD Status,SWD,16149,3017,13132,81.3,61,57
12X511,Bronx Envision Academy,All Grades,2016-17,Ethnicity,Asian,1353,102,1251,92.5,3,33.3
12X511,Bronx Envision Academy,All Grades,2016-17,Ethnicity,Black,21050,3487,17563,83.4,56,39.2
12X511,Bronx Envision Academy,All Grades,2016-17,Ethnicity,Hispanic,37552,7592,29960,79.8,139,55.8
12X511,Bronx Envision Academy,All Grades,2016-17,Ethnicity,Other,1269,269,1000,78.8,4,50
12X511,Bronx Envision Academy,All Grades,2016-17,Ethnicity,White,1404,318,1086,77.4,6,66.7
12X511,Bronx Envision Academy,All Grades,2017-18,Ethnicity,Asian,1650,92,1558,94.4,1,10
12X511,Bronx Envision Academy,All Grades,2017-18,Ethnicity,Black,21861,3006,18855,86.2,54,38
12X511,Bronx Envision Academy,All Grades,2017-18,Ethnicity,Hispanic,39983,7185,32798,82,136,52.3
12X511,Bronx Envision Academy,All Grades,2017-18,Ethnicity,Other,1063,266,797,75,5,71.4
12X511,Bronx Envision Academy,All Grades,2017-18,Ethnicity,White,1751,322,1429,81.6,4,36.4
12X511,Bronx Envision Academy,All Grades,2016-17,Gender,Female,36602,6632,29970,81.9,119,49.4
12X511,Bronx Envision Academy,All Grades,2016-17,Gender,Male,26026,5136,20890,80.3,89,50.3
12X511,Bronx Envision Academy,All Grades,2017-18,Gender,Female,39972,6220,33752,84.4,121,47.1
12X511,Bronx Envision Academy,All Grades,2017-18,Gender,Male,26336,4651,21685,82.3,79,45.7
12X511,Bronx Envision Academy,All Grades,2016-17,Poverty,Not Poverty,8365,1328,7037,84.1,23,42.6
12X511,Bronx Envision Academy,All Grades,2016-17,Poverty,Poverty,54263,10440,43823,80.8,185,50.8
12X511,Bronx Envision Academy,All Grades,2017-18,Poverty,Not Poverty,6342,686,5656,89.2,13,31.7
12X511,Bronx Envision Academy,All Grades,2017-18,Poverty,Poverty,59966,10185,49781,83,187,48.1
12X511,Bronx Envision Academy,All Grades,2016-17,ELL Status,ELL,7668,1380,6288,82,26,48.1
12X511,Bronx Envision Academy,All Grades,2016-17,ELL Status,Not ELL,54960,10388,44572,81.1,182,50
12X511,Bronx Envision Academy,All Grades,2017-18,ELL Status,ELL,9910,1581,8329,84,30,46.2
12X511,Bronx Envision Academy,All Grades,2017-18,ELL Status,Not ELL,56398,9290,47108,83.5,170,46.6
26Q435,Martin Van Buren High School,All Grades,2016-17,All Students,All Students,192355,25483,166872,86.8,480,38
26Q435,Martin Van Buren High School,All Grades,2017-18,All Students,All Students,189489,23615,165874,87.5,436,35.5
26Q435,Martin Van Buren High School,All Grades,2016-17,SWD Status,Not SWD,173720,21681,152039,87.5,415,36.6
26Q435,Martin Van Buren High School,All Grades,2016-17,SWD Status,SWD,18635,3802,14833,79.6,65,51.2
26Q435,Martin Van Buren High School,All Grades,2017-18,SWD Status,Not SWD,168345,19666,148679,88.3,361,33.1
26Q435,Martin Van Buren High School,All Grades,2017-18,SWD Status,SWD,21144,3949,17195,81.3,75,54
26Q435,Martin Van Buren High School,All Grades,2016-17,Ethnicity,Asian,56692,5931,50761,89.5,119,32
26Q435,Martin Van Buren High School,All Grades,2016-17,Ethnicity,Black,89585,13099,76486,85.4,239,40.8
26Q435,Martin Van Buren High School,All Grades,2016-17,Ethnicity,Hispanic,27831,4102,23729,85.3,77,41.8
26Q435,Martin Van Buren High School,All Grades,2016-17,Ethnicity,Other,9320,1198,8122,87.1,22,35.5
26Q435,Martin Van Buren High School,All Grades,2016-17,Ethnicity,White,8927,1153,7774,87.1,23,39.7
26Q435,Martin Van Buren High School,All Grades,2017-18,Ethnicity,Asian,57326,6247,51079,89.1,118,31.6
26Q435,Martin Van Buren High School,All Grades,2017-18,Ethnicity,Black,82388,11396,70992,86.2,198,37.2
26Q435,Martin Van Buren High School,All Grades,2017-18,Ethnicity,Hispanic,31703,3888,27815,87.7,80,38.8
26Q435,Martin Van Buren High School,All Grades,2017-18,Ethnicity,Other,11024,1207,9817,89.1,21,29.2
26Q435,Martin Van Buren High School,All Grades,2017-18,Ethnicity,White,7048,877,6171,87.6,19,42.2
26Q435,Martin Van Buren High School,All Grades,2016-17,Gender,Female,88668,11429,77239,87.1,226,39.6
26Q435,Martin Van Buren High School,All Grades,2016-17,Gender,Male,103687,14054,89633,86.4,254,36.8
26Q435,Martin Van Buren High School,All Grades,2017-18,Gender,Female,84930,9667,75263,88.6,190,34.7
26Q435,Martin Van Buren High School,All Grades,2017-18,Gender,Male,104559,13948,90611,86.7,246,36.2
26Q435,Martin Van Buren High School,All Grades,2016-17,Poverty,Not Poverty,49708,8741,40967,82.4,146,44.5
26Q435,Martin Van Buren High School,All Grades,2016-17,Poverty,Poverty,142647,16742,125905,88.3,334,35.8
26Q435,Martin Van Buren High School,All Grades,2017-18,Poverty,Not Poverty,40421,5577,34844,86.2,100,37.5
26Q435,Martin Van Buren High School,All Grades,2017-18,Poverty,Poverty,149068,18038,131030,87.9,336,35
26Q435,Martin Van Buren High School,All Grades,2016-17,ELL Status,ELL,23151,3091,20060,86.6,58,36.7
26Q435,Martin Van Buren High School,All Grades,2016-17,ELL Status,Not ELL,169204,22392,146812,86.8,422,38.2
26Q435,Martin Van Buren High School,All Grades,2017-18,ELL Status,ELL,24526,3343,21183,86.4,72,41.4
26Q435,Martin Van Buren High School,All Grades,2017-18,ELL Status,Not ELL,164963,20272,144691,87.7,364,34.5
15K519,Cobble Hill School of American Studies,All Grades,2016-17,All Students,All Students,93662,18379,75283,80.4,312,50.7
15K519,Cobble Hill School of American Studies,All Grades,2017-18,All Students,All Students,94156,19973,74183,78.8,321,51.6
15K519,Cobble Hill School of American Studies,All Grades,2016-17,SWD Status,Not SWD,74594,12544,62050,83.2,227,46.3
15K519,Cobble Hill School of American Studies,All Grades,2016-17,SWD Status,SWD,19068,5835,13233,69.4,85,68
15K519,Cobble Hill School of American Studies,All Grades,2017-18,SWD Status,Not SWD,75652,13835,61817,81.7,241,48.2
15K519,Cobble Hill School of American Studies,All Grades,2017-18,SWD Status,SWD,18504,6138,12366,66.8,80,65.6
15K519,Cobble Hill School of American Studies,All Grades,2016-17,Ethnicity,Asian,2626,477,2149,81.8,7,38.9
15K519,Cobble Hill School of American Studies,All Grades,2016-17,Ethnicity,Black,59977,10996,48981,81.7,185,47.7
15K519,Cobble Hill School of American Studies,All Grades,2016-17,Ethnicity,Hispanic,24952,5918,19034,76.3,96,56.8
15K519,Cobble Hill School of American Studies,All Grades,2016-17,Ethnicity,Other,3307,551,2756,83.3,11,52.4
15K519,Cobble Hill School of American Studies,All Grades,2016-17,Ethnicity,White,2800,437,2363,84.4,13,68.4
15K519,Cobble Hill School of American Studies,All Grades,2017-18,Ethnicity,Asian,3416,565,2851,83.5,8,34.8
15K519,Cobble Hill School of American Studies,All Grades,2017-18,Ethnicity,Black,58458,11749,46709,79.9,186,48.4
15K519,Cobble Hill School of American Studies,All Grades,2017-18,Ethnicity,Hispanic,28051,7227,20824,74.2,116,62
15K519,Cobble Hill School of American Studies,All Grades,2017-18,Ethnicity,Other,2928,312,2616,89.3,9,45
15K519,Cobble Hill School of American Studies,All Grades,2017-18,Ethnicity,White,1303,120,1183,90.8,2,25
15K519,Cobble Hill School of American Studies,All Grades,2016-17,Gender,Female,48369,9512,38857,80.3,164,51.4
15K519,Cobble Hill School of American Studies,All Grades,2016-17,Gender,Male,45293,8867,36426,80.4,148,50
15K519,Cobble Hill School of American Studies,All Grades,2017-18,Gender,Female,49310,9911,39399,79.9,162,50.2
15K519,Cobble Hill School of American Studies,All Grades,2017-18,Gender,Male,44821,10039,34782,77.6,158,53
15K519,Cobble Hill School of American Studies,All Grades,2016-17,Poverty,Not Poverty,12245,3541,8704,71.1,49,59
15K519,Cobble Hill School of American Studies,All Grades,2016-17,Poverty,Poverty,81417,14838,66579,81.8,263,49.4
15K519,Cobble Hill School of American Studies,All Grades,2017-18,Poverty,Not Poverty,8539,1299,7240,84.8,26,42.6
15K519,Cobble Hill School of American Studies,All Grades,2017-18,Poverty,Poverty,85617,18674,66943,78.2,295,52.6
15K519,Cobble Hill School of American Studies,All Grades,2016-17,ELL Status,ELL,7860,1987,5873,74.7,26,45.6
15K519,Cobble Hill School of American Studies,All Grades,2016-17,ELL Status,Not ELL,85802,16392,69410,80.9,286,51.3
15K519,Cobble Hill School of American Studies,All Grades,2017-18,ELL Status,ELL,10059,3026,7033,69.9,40,59.7
15K519,Cobble Hill School of American Studies,All Grades,2017-18,ELL Status,Not ELL,84097,16947,67150,79.8,281,50.6
09X568,Young Women's Leadership School of the Bronx,All Grades,2016-17,All Students,All Students,66068,4951,61117,92.5,85,21.7
09X568,Young Women's Leadership School of the Bronx,All Grades,2017-18,All Students,All Students,79290,5570,73720,93,101,21.4
09X568,Young Women's Leadership School of the Bronx,All Grades,2016-17,SWD Status,Not SWD,54073,3732,50341,93.1,62,19.4
09X568,Young Women's Leadership School of the Bronx,All Grades,2016-17,SWD Status,SWD,11995,1219,10776,89.8,23,32.4
09X568,Young Women's Leadership School of the Bronx,All Grades,2017-18,SWD Status,Not SWD,63993,3862,60131,94,63,16.7
09X568,Young Women's Leadership School of the Bronx,All Grades,2017-18,SWD Status,SWD,15297,1708,13589,88.8,38,40.4
09X568,Young Women's Leadership School of the Bronx,All Grades,2016-17,Ethnicity,Asian,1959,144,1815,92.6,3,25
09X568,Young Women's Leadership School of the Bronx,All Grades,2016-17,Ethnicity,Black,23177,1662,21515,92.8,29,21
09X568,Young Women's Leadership School of the Bronx,All Grades,2016-17,Ethnicity,Hispanic,39271,2977,36294,92.4,52,22.5
09X568,Young Women's Leadership School of the Bronx,All Grades,2016-17,Ethnicity,Other,1141,0,0,0,0,0
09X568,Young Women's Leadership School of the Bronx,All Grades,2016-17,Ethnicity,White,520,0,0,0,0,0
09X568,Young Women's Leadership School of the Bronx,All Grades,2017-18,Ethnicity,Asian,2075,140,1935,93.3,2,16.7
09X568,Young Women's Leadership School of the Bronx,All Grades,2017-18,Ethnicity,Black,28501,1762,26739,93.8,34,20.1
09X568,Young Women's Leadership School of the Bronx,All Grades,2017-18,Ethnicity,Hispanic,46643,3546,43097,92.4,63,22.7
09X568,Young Women's Leadership School of the Bronx,All Grades,2017-18,Ethnicity,Other,1194,0,0,0,0,0
09X568,Young Women's Leadership School of the Bronx,All Grades,2017-18,Ethnicity,White,877,0,0,0,0,0
09X568,Young Women's Leadership School of the Bronx,All Grades,2016-17,Gender,Female,66068,4951,61117,92.5,85,21.7
09X568,Young Women's Leadership School of the Bronx,All Grades,2017-18,Gender,Female,79290,5570,73720,93,101,21.4
09X568,Young Women's Leadership School of the Bronx,All Grades,2016-17,Poverty,Not Poverty,8392,702,7690,91.6,10,19.2
09X568,Young Women's Leadership School of the Bronx,All Grades,2016-17,Poverty,Poverty,57676,4249,53427,92.6,75,22.1
09X568,Young Women's Leadership School of the Bronx,All Grades,2017-18,Poverty,Not Poverty,10320,464,9856,95.5,4,6.6
09X568,Young Women's Leadership School of the Bronx,All Grades,2017-18,Poverty,Poverty,68970,5106,63864,92.6,97,23.7
09X568,Young Women's Leadership School of the Bronx,All Grades,2016-17,ELL Status,ELL,4050,302,3748,92.5,7,29.2
09X568,Young Women's Leadership School of the Bronx,All Grades,2016-17,ELL Status,Not ELL,62018,4649,57369,92.5,78,21.3
09X568,Young Women's Leadership School of the Bronx,All Grades,2017-18,ELL Status,ELL,4883,424,4459,91.3,7,25
09X568,Young Women's Leadership School of the Bronx,All Grades,2017-18,ELL Status,Not ELL,74407,5146,69261,93.1,94,21.2
26Q415,Benjamin N. Cardozo High School,All Grades,2016-17,All Students,All Students,602405,45850,556555,92.4,760,20.1
26Q415,Benjamin N. Cardozo High School,All Grades,2017-18,All Students,All Students,601125,53267,547858,91.1,927,24.7
26Q415,Benjamin N. Cardozo High School,All Grades,2016-17,SWD Status,Not SWD,527500,34002,493498,93.6,561,17
26Q415,Benjamin N. Cardozo High School,All Grades,2016-17,SWD Status,SWD,74905,11848,63057,84.2,199,41.8
26Q415,Benjamin N. Cardozo High School,All Grades,2017-18,SWD Status,Not SWD,524188,39771,484417,92.4,689,21.1
26Q415,Benjamin N. Cardozo High School,All Grades,2017-18,SWD Status,SWD,76937,13496,63441,82.5,238,49
26Q415,Benjamin N. Cardozo High School,All Grades,2016-17,Ethnicity,Asian,262648,12234,250414,95.3,184,11.2
26Q415,Benjamin N. Cardozo High School,All Grades,2016-17,Ethnicity,Black,125510,13256,112254,89.4,227,28.7
26Q415,Benjamin N. Cardozo High School,All Grades,2016-17,Ethnicity,Hispanic,118676,12840,105836,89.2,225,30
26Q415,Benjamin N. Cardozo High School,All Grades,2016-17,Ethnicity,Other,8648,684,7964,92.1,14,24.6
26Q415,Benjamin N. Cardozo High School,All Grades,2016-17,Ethnicity,White,86923,6836,80087,92.1,110,20.1
26Q415,Benjamin N. Cardozo High School,All Grades,2017-18,Ethnicity,Asian,254933,14516,240417,94.3,242,15.3
26Q415,Benjamin N. Cardozo High School,All Grades,2017-18,Ethnicity,Black,131887,16048,115839,87.8,278,33.6
26Q415,Benjamin N. Cardozo High School,All Grades,2017-18,Ethnicity,Hispanic,122063,14590,107473,88,265,34.6
26Q415,Benjamin N. Cardozo High School,All Grades,2017-18,Ethnicity,Other,9996,796,9200,92,11,17.5
26Q415,Benjamin N. Cardozo High School,All Grades,2017-18,Ethnicity,White,82246,7317,74929,91.1,131,25.5
26Q415,Benjamin N. Cardozo High School,All Grades,2016-17,Gender,Female,311909,19996,291913,93.6,337,17.2
26Q415,Benjamin N. Cardozo High School,All Grades,2016-17,Gender,Male,290496,25854,264642,91.1,423,23.2
26Q415,Benjamin N. Cardozo High School,All Grades,2017-18,Gender,Female,315366,23736,291630,92.5,422,21.5
26Q415,Benjamin N. Cardozo High School,All Grades,2017-18,Gender,Male,285759,29531,256228,89.7,505,28.2
26Q415,Benjamin N. Cardozo High School,All Grades,2016-17,Poverty,Not Poverty,300882,22383,278499,92.6,371,19.6
26Q415,Benjamin N. Cardozo High School,All Grades,2016-17,Poverty,Poverty,301523,23467,278056,92.2,389,20.6
26Q415,Benjamin N. Cardozo High School,All Grades,2017-18,Poverty,Not Poverty,196245,15280,180965,92.2,251,20.4
26Q415,Benjamin N. Cardozo High School,All Grades,2017-18,Poverty,Poverty,404880,37987,366893,90.6,676,26.8
26Q415,Benjamin N. Cardozo High School,All Grades,2016-17,ELL Status,ELL,29714,3417,26297,88.5,58,29.4
26Q415,Benjamin N. Cardozo High School,All Grades,2016-17,ELL Status,Not ELL,572691,42433,530258,92.6,702,19.6
26Q415,Benjamin N. Cardozo High School,All Grades,2017-18,ELL Status,ELL,26290,3916,22374,85.1,73,42.4
26Q415,Benjamin N. Cardozo High School,All Grades,2017-18,ELL Status,Not ELL,574835,49351,525484,91.4,854,23.8
09X517,Frederick Douglass Academy III Secondary School,All Grades,2016-17,All Students,All Students,65969,15558,50411,76.4,298,65.6
09X517,Frederick Douglass Academy III Secondary School,All Grades,2017-18,All Students,All Students,68079,16970,51109,75.1,324,68.9
09X517,Frederick Douglass Academy III Secondary School,All Grades,2016-17,SWD Status,Not SWD,52027,11114,40913,78.6,224,63.1
09X517,Frederick Douglass Academy III Secondary School,All Grades,2016-17,SWD Status,SWD,13942,4444,9498,68.1,74,74.7
09X517,Frederick Douglass Academy III Secondary School,All Grades,2017-18,SWD Status,Not SWD,52508,11897,40611,77.3,235,65.8
09X517,Frederick Douglass Academy III Secondary School,All Grades,2017-18,SWD Status,SWD,15571,5073,10498,67.4,89,78.8
09X517,Frederick Douglass Academy III Secondary School,All Grades,2016-17,Ethnicity,Asian,156,0,0,0,0,0
09X517,Frederick Douglass Academy III Secondary School,All Grades,2016-17,Ethnicity,Black,28247,5939,22308,79,111,59
09X517,Frederick Douglass Academy III Secondary School,All Grades,2016-17,Ethnicity,Hispanic,35207,8888,26319,74.8,175,70.3
